ID,class,RTOE_X,RTOE_Y,RTOE_Z,V_RTOE_X,V_RTOE_Y,V_RTOE_Z,RHLX_X,RHLX_Y,RHLX_Z,V_RHLX_X,V_RHLX_Y,V_RHLX_Z,RHEE_X,RHEE_Y,RHEE_Z,V_RHEE_X,V_RHEE_Y,V_RHEE_Z,RPMT5_X,RPMT5_Y,RPMT5_Z,V_RPMT5_X,V_RPMT5_Y,V_RPMT5_Z,FS,FO
106,1,-961.597825503185,401.752039113775,73.1094453696907,2629.95575086509,2669.09771675832,455.428776095808,-910.437456832459,415.948340356064,86.3095232840811,2593.21391517342,2681.81622159237,683.651838691942,-1130.82325225989,435.137286693495,34.8233794419963,2701.30960917982,2716.51463736,-287.015975764248,-1031.10613035574,375.425638314993,32.2918822486414,2763.37968289313,2767.27627988892,146.801694163633,0,0
107,1,-944.064787164084,402.721214367369,76.1456372103294,2461.75579317295,2495.27018721779,407.592593158022,-893.149364064636,417.156238457479,90.8672022086941,2435.16884352741,2506.20873057662,592.481986841675,-1112.81452153202,435.798944808486,32.9099396035679,2530.95657427373,2540.59312089491,-221.070633687799,-1012.68359913646,376.318419424977,33.2705602097323,2582.31774434583,2586.54204910526,147.766163333443,0,0
108,1,-927.653081876265,403.870237922602,78.8629211647163,2284.98085035885,2310.94873438751,345.465724002507,-876.914905107786,418.586135866322,94.8170821209719,2270.44445679483,2321.2691027244,483.086137114868,-1095.94147770353,436.545725090578,31.4361353789826,2346.40824559103,2351.95172700964,-161.385473962339,-995.468147507483,377.35352059479,34.2556679652886,2390.35398721255,2394.30957915681,137.572441495817,0,0
109,1,-912.419876207206,405.207673207168,81.1660259913996,2102.01527193794,2119.41634550177,271.030334316529,-861.778608729154,420.256542325433,98.0376563684043,2100.83303526749,2131.16330487589,358.270275041458,-1080.29875606626,437.357229972889,30.3602322192337,2150.74422577055,2153.47025345874,-108.320856007903,-979.532454259399,378.523321421585,35.1728175752607,2190.23043258948,2193.37607338797,117.427643550231,0,0
110,1,-898.406441060953,406.734732173466,82.9728948868432,1915.41329086663,1924.49918892564,186.786116579628,-847.773055160704,422.176124309586,100.426124868681,1928.25168770951,1940.93774215329,221.550779191912,-1065.96046122779,438.21116913685,29.638093179181,1947.37852322919,1948.36610153002,-62.0270332758164,-964.930918042136,379.815153018696,35.9556685322623,1984.92056005076,1986.91022108461,88.896551891964,0,0
111,1,-885.637019121842,408.445047730136,84.2181356640407,1727.82219801286,1730.4674845586,95.6460515053756,-834.918043909307,424.343116705475,101.903130063293,1754.69310332957,1756.38263686184,77.0199986846904,-1052.97793773959,439.084244836369,29.2245796240089,1739.94364911479,1740.08862268196,-22.4613599839095,-951.698114308464,381.211704839055,36.548312211542,1777.54121166903,1778.35587269625,53.8224002757151,0,0
112,1,-874.118204468423,410.324820914157,84.8557760074099,1541.90077563325,1541.90098703932,0.807424561116221,-823.22008988711,426.745266412635,102.416596721191,1582.17337657132,1583.75786118401,-70.8263321868898,-1041.37831341216,439.953064686854,29.0748372241162,1532.16331400473,1532.19989380948,10.5874363198442,-939.847839564004,382.691655227473,36.9071282133801,1571.25624664895,1571.32072138567,14.2343536081931,0,0
113,1,-863.838865964201,412.353337228209,84.8611588378173,1360.23628629751,1363.50766601684,-94.3949189641053,-812.672267376635,429.3603084411,101.944421173279,1412.67870938505,1429.29230804136,-217.290970535809,-1031.1638913188,440.795042626403,29.1454201329151,1327.71981030758,1328.24843127743,37.469994766013,-929.372797919678,384.230496888793,37.0020239041014,1369.17595697313,1369.45720039772,-27.7528839559437,0,0
114,1,-854.770624055551,414.503823964619,84.2318593780566,1185.26352985729,1199.86909067523,-186.644580816154,-803.254409314068,432.156943260663,100.49581470304,1248.11283067329,1298.35709568998,-357.694715976122,-1022.31242591675,441.589248994883,29.3952200980219,1130.12259586603,1131.6431584631,58.6443212030124,-920.244958206524,385.80151616723,36.8170046777285,1174.25673399223,1176.34377464838,-70.0414079520563,0,0
115,1,-846.868867189836,416.744599680394,82.9875621726156,1019.18951967501,1055.0672138141,-272.799466000349,-794.933657109579,435.096254717965,98.1111832631993,1090.24693261862,1194.31661871555,-487.600052969457,-1014.77827527764,442.317172785811,29.7861822393753,942.584641489844,945.535522005063,74.6432649396384,-912.416579979909,387.376875204173,36.3500619580481,989.205708228763,995.374806085774,-110.648413445124,0,0
