ID,class,LTOE_X,LTOE_Y,LTOE_Z,V_LTOE_X,V_LTOE_Y,V_LTOE_Z,LHLX_X,LHLX_Y,LHLX_Z,V_LHLX_X,V_LHLX_Y,V_LHLX_Z,LHEE_X,LHEE_Y,LHEE_Z,V_LHEE_X,V_LHEE_Y,V_LHEE_Z,LPMT5_X,LPMT5_Y,LPMT5_Z,V_LPMT5_X,V_LPMT5_Y,V_LPMT5_Z,FS,FO
29,1,193.597070736403,-214.85288798523,90.6638807777113,2790.16372991812,2833.06813144809,491.183670001524,234.542513373651,-237.035210116013,110.1462523628,2693.93540367593,2786.59044546537,712.599713429844,4.38891650070262,-236.448549409531,40.0582115041977,2918.68363619358,2930.71709883347,-265.308396419495,114.320613662769,-186.609869915826,63.67085448957,2892.37540579992,2896.014662946,145.139381017013,0,0
30,1,212.19816226919,-215.526827716603,93.9384385777214,2539.92768329498,2571.17908418509,399.661414928507,252.50208273149,-237.825667467174,114.896917118999,2456.31171948229,2524.60417975069,583.231515908252,23.8468074086598,-236.335918589735,38.289488861401,2656.31750471721,2664.19111399323,-204.674390223614,133.603116368102,-186.996292413121,64.6384503630168,2631.1265844547,2633.68139996398,115.976778244387,0,0
31,1,229.131013491157,-216.297924674778,96.6028480105781,2287.73582951028,2306.16195588739,290.942848609924,268.877494194705,-238.717411299356,118.785127225054,2220.03388542342,2262.07114163321,434.068424769185,41.5555907734413,-236.307982827637,36.9249929265769,2385.49026310496,2390.40073828235,-153.140113008441,151.143960264466,-187.484837475709,65.411628884646,2363.88328343868,2365.04478194125,74.112366489733,0,0
32,1,244.382585687892,-217.13901327851,98.542467001311,2037.96815545863,2044.9540721022,168.887401377111,283.677720097528,-239.679214257934,121.678916723515,1988.7134619486,2006.92482796686,269.751795868416,57.458859194141,-236.35747877038,35.904058839854,2111.71255682803,2114.58715680728,-110.222144186669,166.903182154058,-188.057436440422,65.9057113279109,2095.76929069437,2095.88423130472,21.9497429189147,0,0
33,1,257.969040057616,-218.026338411654,99.6683830104917,1794.81578153712,1795.21847396015,38.0220934864958,296.935809843852,-240.685702602248,123.477262029304,1765.65735785375,1768.24694808551,95.6627621943404,71.5369429063279,-236.47330542921,35.1692445452762,1840.47756633425,1842.01102769885,-75.1462173666539,180.874977425353,-188.695799557661,66.0520429473704,1831.84504269685,1832.23164826701,-37.6371154345861,0,0
34,1,269.934478601197,-218.940467742163,99.921863633735,1562.11371804479,1565.10292939263,-96.6845979960482,308.706858896211,-241.718329403653,124.115013777266,1553.74901362423,1555.92884190807,-82.3320335173847,83.8067933485562,-236.641219064782,34.6682697628318,1577.04028035866,1577.73871217139,-46.9403665356658,193.087277709999,-189.382163902781,65.8011288444731,1576.89973409019,1580.16080510369,-101.466243708055,0,0
35,1,280.348570054829,-219.866754253256,99.2772996470947,1343.19425978701,1362.7574530766,-230.080543269234,319.065185653705,-242.765681735167,123.566133553817,1355.35485840315,1379.72411785123,-258.17019421947,94.3203952176139,-236.844722508669,34.3553339859274,1326.20964711108,1326.43651526824,-24.5316315487649,203.599942603934,-190.099897407306,65.1246872197527,1335.25831490966,1345.56557603649,-166.228613298157,0,0
36,1,289.303198453409,-220.795340183323,97.7434293586331,1140.76999210382,1195.35684863157,-357.101975191757,328.100884709726,-243.823124438212,121.844998925687,1172.26136270634,1247.23178048577,-425.89953247166,103.161792865021,-237.066093238312,34.1917897756023,1092.16570626666,1092.18711069505,-6.83774988163321,212.501664703331,-190.833938356629,64.0164964644317,1110.61522212613,1133.91283647219,-228.674767077893,0,0
37,1,296.908331734101,-221.720736982365,95.3627495240214,956.853500116006,1067.39692216931,-473.040768615422,335.915960461102,-244.891844740434,119.00566870921,1005.64595653747,1160.90465525408,-579.97916228985,110.442897573466,-237.287482640134,34.1462047763914,878.31242121295,878.341553539527,7.1536995516098,219.905766184172,-191.571066745504,62.4919980172457,905.905090770527,949.916949495791,-285.793942300099,0,0
38,1,303.287355068208,-222.641054890839,92.2091443999186,792.718217908882,978.588336896204,-573.788253717907,342.620266838018,-245.977416928844,115.139140960611,856.082588089333,1115.74908823257,-715.554770972898,116.298313714885,-237.492011863451,34.1938961067355,687.17458499315,687.418864861131,18.324451054751,225.945133455976,-192.300019567885,60.5867050685784,723.218088054874,797.026646840641,-334.97324204224,0,0
39,1,308.572143187601,-223.556986010159,88.3838893751326,648.901651861601,922.746013960613,-656.038758375971,348.327484091947,-247.088048462919,110.368775820791,723.579990745989,1100.13354338538,-828.689212113752,120.87947761484,-237.664788419756,34.3160591137672,520.344042294511,521.064237701529,27.3864466494679,230.766587376341,-193.011474693257,58.3535501216301,563.764128053683,676.609548267537,-374.126300501142,1,0
40,1,312.898154200011,-224.470662951217,84.0102976526261,525.248797691467,889.160135710107,-717.439507874835,353.151350696921,-248.232693749885,104.844181073366,607.648105858698,1099.66798141991,-916.533386629465,124.348437896803,-237.793772665812,34.4986354247636,378.476841365921,380.07935145938,34.8653689993174,234.525014896699,-193.697936174718,55.8593747849559,427.88639239577,586.955596297622,-401.783657243087,0,0
41,1,316.399812851288,-225.384519490654,79.2273676001272,420.990346326232,865.906798652727,-756.678077026904,357.202338069312,-249.419226713864,98.7339584958366,507.385906393884,1101.2742568625,-977.427506683189,126.871616839242,-237.870434373564,34.7310712180924,261.339169087106,264.552081081799,41.1052588554249,237.377590846004,-194.35355703755,53.180817070002,315.120722633587,522.787893516937,-417.140398157218,0,0
42,1,319.206415160129,-226.300270062494,74.1828470866145,334.84764477713,842.870725566896,-773.503791073369,360.584910778605,-250.652848048728,92.2177751179487,421.582384562421,1095.31206005487,-1010.92868290909,128.61387796649,-237.890155944527,35.0051062771286,167.896423120482,174.160928924298,46.2906066834595,239.478395663562,-194.973933949329,50.3998810822872,224.294001886649,476.191502063323,-420.06017111242,0,0
43,1,321.438732791977,-227.2181030692,69.0261551461254,265.154677984032,813.131755458264,-768.684752338579,363.395460009021,-251.934869853078,85.4782505652214,348.821913984108,1075.88371099504,-1017.76668834705,129.73318745396,-237.85235908527,35.313710321685,96.4369019685577,108.850336317009,50.4808840555778,240.973689009473,-195.555902509136,47.5994799415377,153.651996965884,438.817998820304,-411.038075994247,0,0
44,1,323.206430645204,-228.136152150889,63.9015901305348,209.986758197957,772.976101591118,-743.906993523058,365.720939435581,-253.261973591303,78.6931393095744,287.585635821816,1040.2767868258,-999.735112556105,130.37610013375,-237.760354065104,35.6502495487221,44.7196274521886,69.845274908574,53.6518158834511,241.998035655912,-196.097353574257,44.8592261015761,101.005561605838,403.959297543699,-391.127844312685,0,0
45,1,324.606342366523,-229.050274009514,58.9422101737145,167.286158612617,721.293253091663,-701.626181162154,367.638177007727,-254.625983038338,72.0282385592004,236.341842413293,988.207560628984,-959.529424462313,130.674230983431,-237.620932884454,36.0079283212785,10.1349083197661,56.6517232852397,55.7377913496516,242.671406066618,-196.597081692469,42.2517071394915,63.8837184745199,367.437055153452,-361.840931921348,0,0
46,1,325.721583423941,-229.954125876392,54.2647022993001,134.976434215324,658.859105978764,-644.885015904116,369.213789290482,-256.014138909358,65.6313757294516,193.620289556171,921.125737034034,-900.546393529327,130.741797038896,-237.443747603459,36.3795135969428,-10.1335838580567,57.5694499515646,56.6705571343483,243.097297523114,-197.054667917987,39.8394342600158,39.6828786569159,327.440028710742,-325.026524369307,0,0
47,1,326.62142631871,-230.839504671449,49.9654688599393,111.059326040743,587.699866153768,-577.110872169753,370.504591220857,-257.409812929586,59.6277331059228,158.067623598183,841.637327688932,-826.660763390515,130.674239813176,-237.240530746185,36.7573173111718,-18.9553523384191,59.5101190550722,56.4105387997248,243.361850047494,-197.470392343737,37.6725907642205,25.8031076820089,283.916934821494,-282.741976919564,0,0
48,1,327.361821825648,-231.696886785012,46.1180630454743,93.6905766487769,510.577991911458,-501.908319986386,371.558375378178,-258.793561612088,54.116661349986,128.483319338244,753.036981327884,-741.995102341814,130.547870797587,-237.02422461707,37.1333875698366,-19.1165355062751,58.197811910004,54.9685672120852,243.533870765374,-197.845167360497,35.7876442514234,19.76459537658,237.945225439441,-237.122945070751,0,0
49,1,327.986425669973,-232.516094180639,42.7720075788984,81.2333469862978,430.592088075519,-422.860130126546,372.414930840433,-260.144397341463,49.1700273343739,103.837409896826,658.93060397385,-650.69757426877,130.420427227545,-236.808089739635,37.4998446845839,-13.206345101851,54.0552792552279,52.4172267905456,243.665634734551,-198.180481143493,34.2068246176184,19.2999912864082,191.237914325513,-190.261531087912,0,0
50,1,328.527981316549,-233.28700943105,39.9529400447214,72.2899508813981,350.876001970784,-343.348411617946,373.107180239745,-261.441147346611,44.8320435059154,83.2726745934849,562.933433809046,-556.740255923794,130.332384926866,-236.604859439723,37.8492928631875,-3.53012512378115,49.0195875558583,48.8923120823397,243.794301343127,-198.478341809238,32.9384144103656,22.4207173000735,145.833149242987,-144.099336757244,0,0
51,1,329.009914322424,-234.000268070413,37.6639506339351,65.7141546186807,274.390127040383,-266.404939331067,373.662331403702,-262.663778231796,41.1204417997568,66.0947709445594,468.434207007615,-463.747870667499,130.308850759374,-236.425998598262,38.1752416104031,7.94965315215421,45.2890249358871,44.5858586819167,243.943772791794,-198.741215324371,31.9777521653173,27.4575261683253,104.029519623582,-100.340546190606,0,0
52,1,329.448008686549,-234.647868911503,35.8879177050613,60.6072721660922,203.816458124546,-194.596780967774,374.102963209999,-263.794581624547,38.0287893286401,51.7540798150947,378.419456659449,-374.863709100955,130.361848447055,-236.281111158559,38.4724806682826,19.6451985689862,44.3241802579012,39.7328469747642,244.12682296625,-198.971953655655,31.3088151907133,33.0772909668852,68.8538057993379,-60.3882388826248,0,0
53,1,329.852057167656,-235.223658940721,34.5906058319428,56.3017520381749,141.622623026418,-129.950298461815,374.447990408766,-264.819141103265,35.5296979346338,39.822868375856,295.353333430111,-292.656335524446,130.492816437515,-236.177524836569,38.737366314781,30.3504049251316,46.0205310726117,34.5939619165797,244.347338239362,-199.173712955154,30.9062269314958,38.2792256245651,45.8873948318578,-25.3052146807422,0,0
