ID,class,LTOE_X,LTOE_Y,LTOE_Z,V_LTOE_X,V_LTOE_Y,V_LTOE_Z,LHLX_X,LHLX_Y,LHLX_Z,V_LHLX_X,V_LHLX_Y,V_LHLX_Z,LHEE_X,LHEE_Y,LHEE_Z,V_LHEE_X,V_LHEE_Y,V_LHEE_Z,LPMT5_X,LPMT5_Y,LPMT5_Z,V_LPMT5_X,V_LPMT5_Y,V_LPMT5_Z,FS,FO
25,1,-1149.6379953297,269.831382109502,91.0951363202259,2335.46279881432,2364.24202524017,367.768771466707,-1108.14779352086,228.921046921973,97.5424926172985,2245.86810224315,2306.03361823453,523.323528760729,-1311.68209188074,307.247064649746,43.9821938494236,2484.53978278619,2486.02241099253,-85.8457669884778,-1192.21505974843,320.967516702528,67.8608871392554,2480.10658784034,2488.08830010364,199.134884095102,0,0
26,1,-1134.0682433376,267.444562178674,93.5469281300039,2125.92443554372,2143.95293449827,277.451761035773,-1093.1753395059,226.038247746525,101.03131614237,2053.67175482754,2093.52321284479,406.536303598497,-1295.11849332884,306.527173143277,43.4098887361671,2249.0634456352,2250.26505238134,-73.5283855139855,-1175.6810158295,319.00173902056,69.1884530332227,2242.91497720653,2247.19263759353,138.589882304479,0,0
27,1,-1119.89541376731,265.246404817018,95.3966065369091,1917.81128603841,1925.93685435191,176.727581589916,-1079.48419447372,223.46416847779,103.74155816636,1864.90250927287,1885.42684161228,277.440094398445,-1280.1247370246,305.5928931546,42.9196994994072,2010.82875234849,2011.91526088567,-66.1116155697016,-1160.72824931479,317.101555287924,70.1123855819192,2004.09537990292,2005.32079718566,70.0942784903887,0,0
28,1,-1107.11000519372,263.275273392063,96.5747904141752,1714.04470753515,1715.43115402125,68.9549473020641,-1067.05151107857,221.239871573372,105.591158795683,1681.5584327976,1687.34727994145,139.649848596758,-1266.71921200895,304.463956251204,42.4789553956092,1774.13857797453,1775.23152266513,-62.2837475306781,-1147.36761344877,315.302118536495,70.5796807718552,1767.74931015714,1767.75277101637,-3.49798156333634,0,0
29,1,-1095.68304047682,261.558456582394,97.0344900628556,1517.34147781334,1517.92824720392,-42.201935580961,-1055.84112152658,219.389857920678,106.522157786328,1505.41446333532,1505.4171041458,-2.81975806996542,-1254.89162148912,303.167506826321,42.0637304120713,1543.15693514554,1544.35098065516,-60.7175836373138,-1135.58261804772,313.633528693415,70.5563608947663,1537.83649307675,1539.87365224041,-79.1819766463583,0,0
30,1,-1085.56743062473,260.111099523054,96.7531438256492,1330.12099893922,1338.88439899285,-152.936464086829,-1045.80502510435,217.921077275662,106.503359399195,1337.9804798941,1345.89198371318,-145.71707945795,-1244.60390858815,301.736918089165,41.6589465211559,1321.75006888506,1323.11816812441,-60.1534888700851,-1125.33037476054,312.119609736223,70.0284810504572,1318.02003768679,1326.98001251132,-153.945230067859,0,0
31,1,-1076.69995729847,258.935902765701,95.7335673984037,1154.43103795265,1183.23170725991,-259.473026877112,-1036.88515523839,216.82304492691,105.531912202809,1180.47615596865,1214.33005519781,-284.734135899084,-1235.79224146224,300.210267139812,41.257923262022,1113.34520566797,1114.93263819288,-59.4747065892562,-1116.5435745093,310.777082013281,69.0021795166715,1111.52994308495,1134.05623433301,-224.910489428861,0,0
32,1,-1069.00375037879,258.023602887761,94.0037472192229,991.894547214349,1054.60483724912,-358.240938413914,-1029.0153141986,216.069058365666,103.633684630148,1033.82146654248,1114.26647737712,-415.695751628958,-1228.36994009112,298.62856384619,40.8614252180936,920.813690797104,922.62404755478,-57.7691956580654,-1109.13337488873,309.615175982439,67.5027762538124,921.051517202295,965.46791447214,-289.469163356883,0,0
33,1,-1062.39112006402,257.354186938499,91.6154742964635,843.678865795255,954.329410790745,-446.03878274276,-1022.12317108831,215.618419981237,100.862379619288,898.640834978198,1045.70989266647,-534.746509413765,-1222.23118215248,297.033845090336,40.4762972470398,746.383920022015,748.36183216783,-54.3734841458821,-1102.99303144071,308.635699457891,65.5729818314332,748.643814783179,824.479777646194,-345.397368742737,0,0
34,1,-1056.76659429205,256.898735320379,88.6418824115118,710.487339734266,880.55596596068,-520.179343367528,-1016.13223218846,215.419491374048,97.2974028898632,775.278330680601,1004.37527551003,-638.524239189835,-1217.25528935233,295.46725400312,40.113807352734,591.587778441078,593.604994980307,-48.8957100850328,-1098.00207267549,307.833535700906,63.2703327064816,595.691407701827,712.522595160051,-390.947816727284,0,0
