ID,class,RTOE_X,RTOE_Y,RTOE_Z,V_RTOE_X,V_RTOE_Y,V_RTOE_Z,RHLX_X,RHLX_Y,RHLX_Z,V_RHLX_X,V_RHLX_Y,V_RHLX_Z,RHEE_X,RHEE_Y,RHEE_Z,V_RHEE_X,V_RHEE_Y,V_RHEE_Z,RPMT5_X,RPMT5_Y,RPMT5_Z,V_RPMT5_X,V_RPMT5_Y,V_RPMT5_Z,FS,FO
114,3,-156.147329968814,269.911619019451,33.7724318647145,58.7472426248013,59.1056272605071,6.49897359901814,-126.372393700659,295.429761793393,20.1612659730746,13.1994567366299,18.0678466466295,12.3378046792757,-269.920258223067,268.661677286512,109.509814510804,141.592803891095,243.331529950873,197.893181677617,-211.07047462008,235.534996695457,47.8612058280808,61.3913866370112,128.990488178671,113.444451990201,0,0
115,3,-155.755681684648,270.152195994398,33.8157583553746,62.1330960547695,62.1501349741104,1.45521543041944,-126.284397322415,295.501301741712,20.2435180042697,11.1927363666474,16.55783042219,12.2018195740115,-268.976306197127,269.244979940892,110.829102388655,158.40118650481,262.488751185442,209.306972202938,-210.661198709166,235.882447826926,48.6175021746821,72.3628221461325,139.826099671516,119.645142485584,0,0
116,3,-155.341461044283,270.386317778891,33.8254597915774,64.4729065964952,64.6502473864235,-4.78526928451899,-126.20977907997,295.566534997547,20.3248634680965,7.84235668066415,13.5028571075926,10.9920240065835,-267.920298287094,269.85785224213,112.224482203341,179.317357158476,284.609124700367,221.015020495008,-210.178779894859,236.227522919102,49.4151364579193,84.2228329776617,151.791280619769,126.281856485429,0,0
117,3,-154.911641666973,270.610709756724,33.7935579963473,65.6492932676045,66.7428147261285,-12.032190616441,-126.157496702099,295.622591306287,20.3981436281404,3.05579703010821,9.10346995002916,8.57527082032199,-266.724849239371,270.518102746949,113.697915673308,204.801856185438,310.099605115432,232.847514042444,-209.617294341674,236.575763497346,50.2570155011555,96.9694249234806,164.871383230807,133.339805153784,0,0
118,3,-154.473979711856,270.821551138211,33.7133433922377,65.6339284001675,68.6133238240736,-19.9993912144564,-126.137124721899,295.666307512498,20.4553121002759,-3.1703466985725,5.81814720075965,4.87849758230521,-265.359503531468,271.242840554075,115.250232433591,235.256802173714,339.426208923379,244.672001534902,-208.970831508851,236.932636404502,51.1459475355141,110.629243424114,179.084277277911,140.827372579197,0,0
119,3,-154.036420189188,271.014723926132,33.5800141174747,64.5092880037794,70.4458569432135,-28.3049557800247,-126.158260366556,295.694417227534,20.4878354174912,-10.7264478236679,10.7268647197011,-0.094571670687138,-263.79112485031,272.04746353981,116.88137911049,270.998370709847,373.071855465544,256.402988307688,-208.233303219357,237.303265731348,52.0847966860421,125.267356584591,194.492336199393,148.779562489633,0,0
120,3,-153.606358269163,271.186144259455,33.3913144122745,62.4878331987659,72.3552272143111,-36.4766995129465,-126.229770018713,295.703802694674,20.4872049396866,-19.3677776838015,20.3509320170568,-6.24896963936497,-261.984469045578,272.944656524867,118.590732365875,312.230135207034,411.480766357513,268.008887447345,-207.398187508793,237.6921884785,53.0766604359729,140.996513439617,211.212074182099,157.259414593137,0,0
121,3,-153.189772714505,271.332162367328,33.1481364155215,59.9270623973041,74.3239317978999,-43.9635534315471,-126.358888536605,295.691802825143,20.4455451420909,-28.6960342196686,31.66531429994,-13.3876715592217,-259.902934810864,273.943459281262,120.377458282191,359.019163406074,454.998548478352,279.515508379427,-206.458210752529,238.103149896927,54.1250565332605,157.985142354741,229.420849459245,166.356908367984,0,0
122,3,-152.790258965189,271.450010245639,32.8550460593112,57.3388898216592,76.1779393818976,-50.1530673288453,-126.550195431403,295.656566052758,20.3562939983627,-38.146277741955,43.6442991096544,-21.2058090910629,-257.509473721491,275.048465534501,122.24089500472,411.276797759076,503.818147333401,291.00536285007,-205.404976470164,238.538952367554,55.2341025890471,176.463275514439,249.3600560839,176.184987910097,0,0
123,3,-152.407999699712,271.538269845062,32.5206922771189,55.3919348360708,77.6342073264617,-54.3948867295864,-126.804503949683,295.597431106516,20.2149219377556,-46.9810075613999,55.364140687868,-29.2911761904797,-254.767628403097,276.259211645437,124.180930757054,468.745941884322,557.939898642102,302.612247709406,-204.228554633401,239.001368644316,56.4086691751144,196.725560039204,271.334260440554,186.87250979233,0,0
124,3,-152.038720134138,271.597329598156,32.1580596989217,54.9055571765791,78.4470612532971,-56.0296458172631,-127.117710666759,295.515313401307,20.0196474298191,-54.2929001828767,65.7761955869452,-37.1320467470385,-251.642655457201,277.569807208268,126.198345741783,530.9964192496,617.15010906914,314.510826313109,-202.917050899806,239.491126454212,57.6544859070633,219.130559750417,295.705842281814,198.554131014859,0,0
125,3,-151.672683086294,271.629794033406,31.7845287268066,56.8348455232638,78.6891613114257,-54.4222789144513,-127.479663334645,295.413069961729,19.7721004515055,-59.0173720417034,73.6937428129296,-44.1329528478366,-248.102679328871,278.968849375117,128.295084583871,597.429565727567,681.018740681249,326.901268204398,-201.45618050147,240.007967036264,58.978180113829,244.09567537235,322.884888384123,211.357404439362,0,0
