ID,class,LTOE_X,LTOE_Y,LTOE_Z,V_LTOE_X,V_LTOE_Y,V_LTOE_Z,LHLX_X,LHLX_Y,LHLX_Z,V_LHLX_X,V_LHLX_Y,V_LHLX_Z,LHEE_X,LHEE_Y,LHEE_Z,V_LHEE_X,V_LHEE_Y,V_LHEE_Z,LPMT5_X,LPMT5_Y,LPMT5_Z,V_LPMT5_X,V_LPMT5_Y,V_LPMT5_Z,FS,FO
70,3,-77.0124966822566,335.88715442773,34.17791871685,105.721660316039,110.294578503017,-31.4296768545002,-45.4017601088655,303.410981969865,19.9804993387701,-27.0036045697744,30.6127302505803,-14.4202841037913,-174.686545309058,390.186743424531,119.462389857613,477.486364538439,638.376284078908,423.71104747724,-115.91355284309,396.782801882216,52.1824785066894,219.68860272793,300.434443022056,204.933580424055,0,0
71,3,-76.307685613483,335.212109628518,33.96838753782,110.188195791028,114.041103477808,-29.3927676606696,-45.5817841393306,302.73706964365,19.8843641114115,-30.7218119383762,37.6665613216982,-21.793120772948,-171.503302878802,389.033780530349,122.287130174128,514.241552182328,680.075209424067,445.03698327476,-114.448962158237,396.297775622975,53.5487023761831,231.26008924276,319.26867848342,220.116469588215,0,0
72,3,-75.5730976415428,334.461215359225,33.7724357534155,115.932525812132,118.354396730631,-23.8204257789608,-45.7865962189198,301.977098046705,19.7390766395918,-32.055223495712,43.6640583135483,-29.6481472447926,-168.075025864253,387.751677608608,125.25404339596,549.925904873962,720.675703285938,465.784250973812,-112.907228229952,395.727682635342,55.0161455067712,241.895845028116,339.025065246837,237.538196978414,0,0
73,3,-74.8002141361286,333.660987029863,33.6136329148891,123.798003183517,124.607270362634,-14.1783720856939,-46.0002977088912,301.165113834322,19.5414223246266,-29.9625749063683,48.0770341608967,-37.5984749516293,-164.408853165093,386.339957427498,128.359271735785,584.19707965507,759.665389732128,485.597854689819,-111.294589263098,395.077161996681,56.5997334866273,251.905943453565,360.169898634213,257.421350192537,0,0
74,3,-73.9748941149052,332.845854602592,33.5191104343178,134.748367998476,134.748379811978,-0.0564242883882571,-46.200048208267,300.347101888425,19.290765824949,-23.2927180074793,50.8267503671236,-45.1753012242968,-160.514205967392,384.800233969003,131.596590767051,616.82675529924,796.639718764508,504.142435686786,-109.615216306741,394.354453908762,58.3158758212442,261.752993538962,383.240763660385,279.926514114664,0,0
75,3,-73.076571661582,332.057434338912,33.5187342723952,149.832029304422,151.006107905294,18.7938186440093,-46.3553329949835,299.580751699754,18.9895971501204,-10.8221560583036,52.95887626107,-51.8413301631531,-156.402027598731,383.135624542279,134.957540338296,647.722151617899,831.318112655361,521.100584083679,-107.870196349814,393.571074599098,60.1820525820086,272.052905349997,408.791729532162,305.119476311365,0,0
76,3,-72.0776914662192,331.343286238368,33.6440263966886,170.136455934606,175.346703361085,42.4270284324987,-46.4274807020389,298.93442745665,18.643988282366,8.69679006421933,57.6710260938283,-57.0115171986671,-152.083879921278,381.350165131205,138.431544232187,676.941118376006,863.554751438076,536.169311862513,-106.056510314148,392.741320869862,62.2161824240844,283.567333565009,437.331248354565,332.938715264827,0,0
77,3,-70.9434484266552,330.755160709959,33.9268732529053,196.734781999777,209.046214420313,70.6805865493759,-46.3695021016108,298.485254258064,18.2639115010416,36.4787044366434,70.2881559724829,-60.0810202363117,-147.570939132105,379.448315737625,142.006006311271,704.698886619002,893.343679454062,549.055925037204,-104.166061423714,391.88163275951,64.4357738591832,297.186887441322,469.264998191582,363.166067331027,0,0
78,3,-69.6318832133233,330.346770501895,34.3980771632345,230.627581505481,252.648812547523,103.161723185522,-46.1263107386998,298.316280529575,17.8633713661328,73.6411649003806,95.2805146270027,-60.4595343986491,-142.872946554645,377.434635697883,145.666379144852,731.365030902533,920.818494587729,559.474656751982,-102.184815507439,391.009849815381,66.8568809747234,313.904698679104,504.856624225135,395.403655991166,0,0
79,3,-68.0943660032868,330.171159030467,35.0858219844713,272.683453626024,306.179731075635,139.247125069539,-45.635369639364,298.512738706512,17.4603078034752,121.137639899695,134.139053333885,-57.6103968814886,-137.997179681961,375.31369126233,149.396210189865,757.449857237334,946.247400473416,567.145357623457,-100.092117516245,390.144400374076,69.4929053479978,334.780570708962,544.215578358691,429.060095096323,0,0
