ID,class,LTOE_X,LTOE_Y,LTOE_Z,V_LTOE_X,V_LTOE_Y,V_LTOE_Z,LHLX_X,LHLX_Y,LHLX_Z,V_LHLX_X,V_LHLX_Y,V_LHLX_Z,LHEE_X,LHEE_Y,LHEE_Z,V_LHEE_X,V_LHEE_Y,V_LHEE_Z,LPMT5_X,LPMT5_Y,LPMT5_Z,V_LPMT5_X,V_LPMT5_Y,V_LPMT5_Z,FS,FO
104,3,-365.419578134573,-495.874734080091,53.4207731362884,2483.37066394772,2483.40709371391,13.4513401710002,-328.275690286863,-510.168924380695,51.980375365702,2456.90438907114,2463.56728320911,181.065131544685,-518.36727757122,-511.238420513113,83.0416196899927,2363.63507197824,2396.21949442119,-393.823706699558,-436.427633202032,-462.860812968444,47.1700521559578,2516.88705434463,2525.60055868211,-209.613305130626,0,0
105,3,-348.863773708255,-496.543202185034,53.5104487374284,2303.2854755843,2303.29778728898,-7.5309290724558,-311.896327693056,-511.109872402005,53.1874762426666,2283.21111317051,2286.88064658941,129.499437990513,-502.609710424699,-510.774522744734,80.4161283119956,2205.03036692773,2234.76267051033,-363.325301118731,-419.648386173068,-463.169923797473,45.7726301217536,2332.00420773795,2341.01527532385,-205.204518449582,0,0
106,3,-333.508537204359,-497.435176056655,53.460242543612,2115.02988731672,2115.27393779711,-32.1311014551636,-296.674920271919,-512.276404232694,54.05080582927,2104.26272821244,2105.46682714081,71.1964243929668,-487.909507978514,-510.663497621977,77.9939596378708,2035.58311981539,2063.41921721784,-337.787253025509,-404.101691454815,-463.76955754063,44.4045999987564,2137.1826444498,2146.904260219,-204.079020992004,0,0
107,3,-319.408337955581,-498.536854521143,53.2460352005776,1921.18452968079,1922.09438313716,-59.1339209138759,-282.646502083836,-513.656752833449,54.5254486585564,1922.30693360969,1922.3240007169,8.10041531937067,-474.338953846411,-510.91082206037,75.7420446177007,1857.77710453188,1884.62057819922,-316.952604736239,-389.853807158483,-464.648961191045,43.0440731921431,1935.29324169843,1946.16184163832,-205.392264911375,0,0
108,3,-306.600441091043,-499.828407455003,52.8518090611517,1724.5328290911,1726.73742568768,-87.2276255412935,-269.831122526438,-515.233829612641,54.5794514273522,1739.6712750947,1740.62476646562,-57.6058351546241,-461.953773149532,-511.510682885498,73.6290272527925,1674.37133805588,1701.09127472908,-300.320074680974,-376.951852213827,-465.788665662704,41.6747914260672,1729.45220132219,1741.93951257554,-208.202662840175,0,0
109,3,-295.103555563769,-501.284725617901,52.2702915575431,1527.97363406248,1532.3004148368,-115.070130437553,-258.233314025807,-516.985743258445,54.1954125263214,1558.6907907479,1563.58356530586,-123.598481108184,-450.791297562493,-512.446071486947,71.626893421586,1488.31497313157,1515.76764271243,-287.176056533901,-365.422170871679,-467.161200347525,40.2867736737994,1522.92224879476,1537.54190667404,-211.525267769028,0,0
110,3,-284.917064670019,-502.876347572671,51.5031573546261,1334.42652497363,1341.89270007753,-141.357235287679,-247.842042087487,-518.886447087418,53.3714226522668,1381.63504452257,1394.30244776335,-187.520451114011,-440.869197741616,-513.689333855414,69.7123863780266,1302.6517731504,1331.70210875691,-276.63850848307,-355.269355879714,-468.73211984383,38.8766052220059,1319.0049160131,1336.3143273723,-214.387530126548,0,0
111,3,-276.020887836861,-504.5705240018,50.5607757860415,1146.7340886865,1158.52807400076,-164.888532324884,-238.63114179067,-520.906496822714,52.1212863115068,1210.63793223171,1235.59679511856,-247.093579740521,-432.18485258728,-515.203157500943,67.8681296548062,1120.41835819434,1151.95748332301,-267.710190327093,-346.47598977296,-470.461298280524,37.4473550211622,1120.92884415489,1141.52843920602,-215.883542350312,0,0
112,3,-268.375993912285,-506.332374197991,49.4615189038756,967.565767005766,985.02313004413,-184.626794481407,-230.560222242459,-523.013898443237,50.4739957799033,1047.63355462442,1089.80413261945,-300.228217693542,-424.715396865984,-516.941954319597,66.0833950526255,944.540927833412,979.496699454286,-259.33804173209,-339.003130811927,-472.304433318993,36.0081314054935,931.739420661103,956.273708264726,-215.223272683235,0,0
113,3,-261.92555546558,-508.126086268726,48.2306736073329,799.327951366328,823.907802727879,-199.747073972039,-223.575998544963,-525.175023426896,48.472474328613,894.301157117783,958.584790582495,-345.123515735859,-418.418457347095,-518.853578370518,64.3544747744116,777.735422800768,817.074133241263,-250.475051318234,-332.791534674187,-474.214691864757,34.5733095876052,754.19513046858,783.363502829815,-211.773659229092,0,0
114,3,-256.596702456471,-509.91611178624,46.8990264475193,644.084775106562,677.353494427786,-209.672503894676,-217.613990830844,-527.355566267997,46.171650890374,752.021643517359,842.736176100065,-380.352087136655,-413.233554528423,-520.881300941843,62.6846410989567,622.41604864497,667.135169046791,-240.140784058585,-327.76356713773,-476.144423356859,33.1614851927446,590.675739180725,625.267421216667,-205.089051824435,1,0
115,3,-252.30280395576,-511.668307230895,45.5012097548882,503.493549236064,547.121867600566,-214.094801161547,-212.600513207395,-529.52151667251,43.6359703094629,621.847507696165,742.063054600038,-404.923763410358,-409.084114204123,-522.965953123864,61.0837025385661,480.616733923722,531.731280343558,-227.476833036452,-323.825728876525,-478.046864522508,31.7942248472484,443.106841135301,484.087909362342,-194.92929828504,0,0
116,3,-248.946180294186,-513.350978470918,44.0739110804779,378.7580197937,434.531392801113,-212.978622804333,-208.454863156087,-531.64011658356,40.9364785533939,504.487236706296,655.364658021954,-418.324590461377,-405.880002644632,-525.04813893509,59.5671903183231,353.929440838621,412.459304662062,-211.793835863966,-320.871683268956,-479.877761676223,30.4946961920148,312.904428462411,361.61591887076,-181.264699898671,0,0
117,3,-246.421126828895,-514.9357904114,42.6540535951156,270.601638791021,340.423557431317,-206.550118706834,-205.091614911379,-533.680770548281,38.147647950318,400.304379716093,580.592964556009,-420.528945581692,-403.520473039041,-527.070420080889,58.1552314125633,243.462320298295,310.437561569417,-192.607316133464,-318.785653745873,-481.596842705373,29.286264859357,200.942021519637,259.541287782352,-164.268025042378,0,0
118,3,-244.617115903622,-516.39851142941,41.2770528037367,179.261900404799,265.07668161655,-195.271140213043,-202.422919046605,-535.615877350231,35.3441216464401,309.330616742892,515.186073718441,-411.984538664845,-401.897390903719,-528.979376562353,56.8711826383403,149.819564397166,226.341691309288,-169.660423636724,-317.446040269076,-483.169080272369,28.1911446924078,107.541620227593,179.961540613107,-144.29468465147,0,0
119,3,-243.42203656759,-517.719570805911,39.9752452023165,104.505579462054,207.966338711947,-179.801506941829,-200.360714934986,-537.421551722364,32.5975580553411,231.291368076413,456.502530879148,-393.571929578836,-400.898593807738,-530.727455214462,55.7401131474288,73.1035374330503,160.542363976104,-142.932583569354,-316.729096134225,-484.565699754732,27.2291801280647,32.4883789143257,126.109631389669,-121.852962068049,0,0
120,3,-242.725332704509,-518.884416545405,38.7765684893709,45.6635100375024,167.304634073558,-160.952429101092,-198.818772481143,-539.078207647442,29.9737451914822,165.641822355859,402.231488627907,-366.541890007748,-400.411236891518,-532.274530233532,54.7872292569664,12.9384576763243,113.374739621403,-112.634044130444,-316.512506941463,-485.764899211232,26.416827047611,-24.9324283004796,100.702059423929,-97.5667914367486,0,0
121,3,-242.420909304259,-519.883670225928,37.7035522953637,1.6824494860245,139.644722024348,-139.634586521336,-197.714493665437,-540.570979403441,27.5301325914305,111.610778870336,350.671088795427,-332.435326878668,-400.324980507009,-533.589115085793,54.0363356294301,-31.4863418523259,85.2174314273484,-79.187252104321,-316.678723130133,-486.752263349293,25.766381771366,-65.878801992227,97.6899369577964,-72.1339533845692,0,0
122,3,-242.409692974352,-520.71308437722,36.7726550518881,-28.8093291512467,120.30486795707,-116.804468270795,-196.970421806301,-541.889963065706,25.3138970789061,68.2494304977027,300.835475453998,-292.991464941169,-400.534889452691,-534.649182994223,53.5084206154013,-61.3566273570257,75.0373265812766,-43.1968130749972,-317.117915143414,-487.520868252145,25.2854887488022,-91.879434898317,102.878169558791,-46.2826880651214,0,0
123,3,-242.601755168694,-521.373315947803,35.9939585967494,-47.4267199912674,104.762444694508,-93.4123977277096,-196.515425602983,-543.030269347022,23.360620645965,34.4821690340424,252.416861326767,-250.05049870129,-400.943933635071,-535.442572541479,53.220441861568,-78.1608459547243,78.3478831003986,-5.41044785166456,-317.730444709403,-488.071087759424,24.9769374950347,-104.749555849742,106.781021907017,-20.7296210478777,0,0
124,3,-242.917933301969,-521.869536378228,35.3712092785647,-55.9470965482347,89.8884805701709,-70.3552508846105,-196.28554447609,-543.991887931597,21.6936173212897,9.15666288543378,205.660895344578,-205.456952665846,-401.465005941436,-535.966974845353,53.1843722092236,-83.609508458656,90.0065858001862,33.3261996439468,-318.428775081735,-488.410125244965,24.8387400213822,-106.50002961417,106.569900418481,3.85841513912837,0,0
125,3,-243.290913945624,-522.210904416478,34.9021742726673,-56.2286512121147,74.2141122273842,-48.4362801685382,-196.224500056854,-544.779373156899,20.3239043035174,-8.90919442300344,161.21591979861,-160.969559393213,-402.022402664494,-536.229518312387,53.4065468735165,-79.5510222215114,107.374796576292,72.1178327691053,-319.138775279163,-488.551305584165,24.8644627889764,-99.2446400063386,102.824721768761,26.8965580852887,0,0
126,3,-243.665771620372,-522.409931939618,34.5792657382104,-50.1319146186006,57.5848092554599,-28.3337500811495,-196.28389468634,-545.401370243886,19.2507739075626,-20.8853860934212,120.013898013078,-118.182639858916,-402.552742812637,-536.245985243545,53.8873324253106,-67.8885181398471,129.320414029773,110.067790881836,-319.800406212538,-488.51317095687,25.0437731762117,-85.1102674976858,97.666767182769,47.906573436279,0,0
127,3,-243.999984384496,-522.481775604613,34.3903740710027,-39.4481153470082,40.8420898577783,-10.5793430571079,-196.42313059363,-545.870009501388,18.4628896418365,-27.8942897535941,83.2736994411202,-78.4628422742419,-403.005332933569,-536.03971069914,54.6211176978561,-50.5018221664869,154.793423382458,146.323511030611,-320.367807995856,-488.318430514246,25.3631503324535,-66.1541801909948,93.8244706976904,66.5331176554892,0,0
128,3,-244.262971820142,-522.443488129268,34.3198451172887,-25.8373597088067,26.2183565926247,4.4534330236079,-196.60909252532,-546.200202362096,17.9398040266749,-30.9824023422365,52.9211034001724,-42.9037752440914,-403.342011748013,-535.640227260208,55.5966077713936,-29.1780917417071,182.464756243491,180.116701705614,-320.808835863796,-487.992817685943,25.8067044501568,-44.2919440869474,93.6830027123352,82.5513699837751,0,0
129,3,-244.435220884868,-522.313262451384,34.3495346707794,-10.7788094990411,19.7516295849174,16.5512578689103,-196.815641874269,-546.408877247745,17.653778858381,-31.0995211471905,33.4434193535926,-12.2996781452077,-403.536532359624,-535.081729003064,56.7973857827643,-5.55383793305282,210.869429763843,210.796279125466,-321.104115491042,-487.563909962714,26.3570469167153,-21.2385918546232,98.1908462807479,95.8663888407308,0,0
130,3,-244.507079614861,-522.109700035698,34.4598763899055,4.46581915182378,26.0401915082895,25.6543959798627,-197.02297201525,-546.514194833671,17.5717810040796,-29.0851584628214,31.8021937050833,12.8620792117063,-403.573557945844,-534.401433652532,58.2026943102674,18.9298425803798,238.604798040312,237.852708010104,-321.245706103406,-487.059964416104,26.9961561756535,1.53525999623128,106.516115818792,106.505051081469,0,0
131,3,-244.477307487182,-521.851131350802,34.6309056964379,18.874957031278,37.0166299582631,31.8428467718324,-197.216873071669,-546.534781252609,17.6575281988243,-25.6615922292809,41.3243224228433,32.3910837726251,-403.447358995309,-533.637923230468,59.7883790303348,43.0579234464034,264.46175981358,260.933013687765,-321.235471036765,-486.508818182701,27.70618984953,22.831618083535,116.854012915359,114.601821757381,0,0
132,3,-244.351474440307,-521.555012226293,34.8431913415834,31.6763848617469,47.4412800921938,35.3168755537133,-197.387950353197,-546.489014338302,17.8734687573085,-21.4326880774337,51.0826807192144,46.3689567624357,-403.160306172333,-532.829540556713,61.5279324549199,65.8579723472485,287.49130535182,279.846347360838,-321.083260249541,-485.936896934218,28.4702019945792,41.737828640251,127.410195224178,120.379863380302,0,0
133,3,-244.140298541229,-521.237414670702,35.0786371786082,42.3439153045038,55.8216000140316,36.3736699387282,-197.53083494038,-546.394392549611,18.1825951357247,-16.8874689663795,57.6418135337629,55.1125399466461,-402.721253023351,-532.012911952801,63.3935747706588,86.6033105466158,307.027772688028,294.560553713727,-320.805008058606,-485.368366376529,29.2727344171145,57.6247998912862,136.852684153779,124.129124695147,0,0
134,3,-243.858005772532,-520.912625064396,35.321128311533,50.5830743998274,61.7294340179818,35.381854225604,-197.643418066823,-546.267009265174,18.5500120687023,-12.4073470791075,60.416460797876,59.128727990714,-402.143897619707,-531.221655979101,65.357311795417,104.804230383647,322.684485857149,305.190679259023,-320.420842725998,-484.824452566176,30.1002619150822,70.132396459735,144.363142466495,126.183056983163,0,0
135,3,-243.520785276533,-520.592856742369,35.5570073397037,56.3076994507384,65.1419846780049,32.7554751202719,-197.726133714017,-546.12114730813,18.9442035886404,-8.27595258202791,59.6415925753239,59.0646101636247,-401.445202750482,-530.485324776089,67.3919163238105,120.189187098279,334.331314836812,311.980748420742,-319.953293416266,-484.322946864599,30.9414822949699,79.1441750594799,149.553568591115,126.89550595861,0,0
136,3,-243.145400613528,-520.288078160501,35.7753771738389,59.6096175720447,66.258479753261,28.9288719470338,-197.78130673123,-545.969000478792,19.3379676563979,-4.69057596000084,55.8537480191818,55.656443157587,-400.643941503161,-529.828609528043,69.4717879799487,132.678204712929,342.060289824673,315.280408317887,-319.425665582536,-483.877901261117,31.787452334694,84.7539556342923,152.366792765829,126.619139714679,0,0
137,3,-242.748003163048,-520.005952394303,35.9682363201524,60.7236738516178,65.4177973684747,24.3335909085602,-197.81257723763,-545.82052113141,19.7090106107819,-1.77436530928645,49.7122872903265,49.6806112621933,-399.759420138408,-529.270825764818,71.5736573687347,142.350889855862,346.143768413869,315.518196890446,-318.860639211641,-483.499510164935,32.6315799327918,87.2268700503042,152.988981609358,125.686521294432,0,0
138,3,-242.343178670704,-519.751878919179,36.1304602595428,59.9903543194074,63.0425104719962,19.3782227060098,-197.824406339692,-545.683385936094,20.0402146858631,0.411430717420558,41.9112150163544,41.9091955173545,-398.810414206035,-528.82567870945,73.677112014671,149.411444844966,346.988830509974,313.173224666507,-318.279126744639,-483.194166117412,33.4694900747547,86.9575137173882,151.774952872314,124.394642679993,0,0
139,3,-241.943242975241,-519.529124683836,36.2596484109162,57.8181155111309,59.5920310679694,14.4317596136904,-197.821663468243,-545.563066309082,20.3196093226455,1.85572476626703,33.1241531627272,33.0721303870748,-397.814337907069,-528.501294624753,75.7649335124477,154.152932591276,345.091044298381,308.746987399807,-317.699409986523,-482.964669637066,34.2987876926213,84.4276651003639,149.182486228041,122.993428941877,0,0
140,3,-241.557788871834,-519.339028567362,36.3558601416742,54.6473108447827,55.5209906423985,9.8108011572446,-197.809291969801,-545.46298582967,20.5400901918927,2.58675136532105,23.9672367705333,23.8272355884776,-396.786651689794,-528.300491907451,77.8232467617797,156.922796873329,340.990279375604,302.73686007836,-317.136558885854,-482.81056788761,35.1187438855672,80.1657611358678,145.712685740169,121.678418493668,0,0
141,3,-241.193473466202,-519.181261486449,36.4212654827225,50.9173166869616,51.2432837276561,5.77070087534679,-197.792046960699,-545.384744406819,20.6989384291492,2.66237475225495,14.9772607414642,14.7387278961368,-395.740499710638,-528.221256103408,79.8414924956355,158.091311140683,335.23075800376,295.612581690285,-316.602120478282,-482.728593221009,35.9299333421916,74.7099537761784,141.855325973303,120.587546263091,0,0
142,3,-240.854024688289,-519.05412369732,36.4597368218914,47.038129772487,47.1045475199832,2.50054885355659,-197.774297795684,-545.328387996973,20.7971966151234,2.16166430032558,6.62667911443658,6.26419057328302,-394.686557636367,-528.257376406213,81.8122430402374,158.024246837081,328.327016603723,287.796746408771,-316.104054119774,-482.713170920222,36.7338503172789,68.5761559731645,138.040357374488,119.801715747398,0,0
143,3,-240.540437156472,-518.954861151626,36.4764071475818,43.3673530221,43.36752386505,0.121729381146807,-197.759886700348,-545.292703175533,20.838957885612,1.17775095969108,1.71784438079707,-1.25055667347898,-393.633062657453,-528.39919763943,83.7308880162958,157.060646831269,320.736909997588,279.649993119514,-315.646879746619,-482.756965546426,37.5325284222616,62.2320450083634,134.599140421356,119.348653851835,0,0
144,3,-240.251321469658,-518.87998399101,36.4772186767895,40.1931272552375,40.2144802055932,-1.31032043803536,-197.752035027284,-545.275517604277,20.8306208411221,-0.188105336205524,7.57199873041396,-7.56966189178101,-392.585991678578,-528.634441067996,85.5952213037593,155.496186928562,312.842254531977,271.461253351796,-315.231999446564,-482.851436970801,38.3281861146071,56.0775549160468,131.740557492709,119.209405346757,0,0
145,3,-239.983367287957,-518.825572229848,36.4684832072026,37.7232180479112,37.7662143341092,-1.80160074367741,-197.753289062858,-545.2739901282,20.7801564285103,-1.83136653814984,12.6925969945426,-12.5597816489307,-391.549350432388,-528.949049306707,87.4049629927712,153.572231027223,304.937199799725,263.443097611265,-314.858149080457,-482.987380147579,39.1229154835855,50.4319814476275,129.546349020168,119.326743824347,0,0
146,3,-239.731879167637,-518.787556180486,36.4564725355781,36.0801439317953,36.1077932639363,-1.41278032690835,-197.765498173113,-545.284877555776,20.6964245508507,-3.64815019862306,16.5845980832878,-16.1783773510349,-390.525535558873,-529.328014627695,89.1612503101797,151.470351340961,297.223967361221,255.731928860262,-314.521935870806,-483.155426620766,39.9184271090812,45.5274612982947,127.986087147599,119.614751477755,0,0
147,3,-239.491344874759,-518.761962009507,36.4470540000653,35.3019457900032,35.3028358155996,-0.250679203079684,-197.789819174437,-545.304768799037,20.5885687018438,-5.53842363085124,19.2721804109894,-18.4592199585722,-389.5157332166,-529.756155570088,90.8661298359147,149.311807485074,289.815219254562,248.392522949283,-314.21841946215,-483.346490292173,40.7158587855995,41.5082856422146,126.946688585327,119.968845813504,0,0
