ID,class,RTOE_X,RTOE_Y,RTOE_Z,V_RTOE_X,V_RTOE_Y,V_RTOE_Z,RHLX_X,RHLX_Y,RHLX_Z,V_RHLX_X,V_RHLX_Y,V_RHLX_Z,RHEE_X,RHEE_Y,RHEE_Z,V_RHEE_X,V_RHEE_Y,V_RHEE_Z,RPMT5_X,RPMT5_Y,RPMT5_Z,V_RPMT5_X,V_RPMT5_Y,V_RPMT5_Z,FS,FO
133,3,-849.620690427178,356.472115488174,34.4290511199193,57.2776492607829,59.5981751470396,16.4685571929038,-796.083000280819,389.896837251928,20.6776204885369,35.4129168809095,35.8877531396706,5.8186032172447,-1006.06330490129,344.732281740071,89.6441564748453,129.804723761941,289.543297582242,258.816643328602,-913.231854238567,310.308766205181,28.3768801720558,42.2234949139124,92.5539438605072,82.3614533710323,0,0
134,3,-849.238839432106,356.529915033826,34.5388415012054,58.3321106496783,59.46109076913,11.5319635192108,-795.846914168279,389.994284372961,20.7164111766519,33.5197378488544,34.0556114311541,6.01762781283703,-1005.19794007621,344.588838307832,91.3696007637027,144.398870621222,312.302178023511,276.914457119061,-912.950364272475,310.193960574661,28.9259565278626,45.0503700614377,100.395622320694,89.7203719257057,0,0
135,3,-848.849958694442,356.604571263862,34.6157212580001,58.1713975396667,58.4845573983337,6.04416763177902,-795.623449249287,390.10882289732,20.7565286954041,29.3512201230044,29.8438546337163,5.40014228417451,-1004.23528093873,344.431316358256,93.2156971444964,162.093514371804,339.370680147223,298.157929866349,-912.650028472065,310.065841854186,29.5240923407007,48.3586821614495,110.406346954409,99.252200516791,0,0
136,3,-848.462149377511,356.698043056212,34.6560157088786,56.7957460077707,56.7967056457822,0.330163042188047,-795.427774448467,390.241671665678,20.7925296439653,22.7093379429277,23.0320803246915,3.84222517259776,-1003.15465750959,344.26591832143,95.2034166769387,183.317934208321,371.171015134958,322.742091264696,-912.327637257655,309.92730695567,30.1857736774793,52.4190336698894,123.041328385583,111.316725607628,0,0
137,3,-848.083511070792,356.812108830957,34.6582167958265,54.31790489734,54.5664875501089,-5.20257350930429,-795.276378862181,390.393929106366,20.8181444784493,13.5314730845892,13.5897865727271,1.25759105169863,-1001.9325379482,344.09966612525,97.3550306187034,208.478345275461,408.0553922097,350.779108076033,-911.978177033189,309.781956040062,30.9278851815301,57.5590796358938,138.753837191118,126.252048247654,0,0
138,3,-847.72139170481,356.948284735689,34.6235329724312,50.9813483999835,51.9668255763785,-10.0723917619028,-795.186169041617,390.566431473236,20.8265284187939,1.92333011597157,3.06712167405565,-2.38914977103963,-1000.54268231303,343.94037428215,99.6935580058769,237.941270025624,450.284425881773,382.282639169334,-911.594449835617,309.634117067462,31.7695655031812,64.1610547866264,157.97312167212,144.356732504938,0,0
139,3,-847.38151604881,357.107749892991,34.5563836940185,47.1741341046823,49.1336207067977,-13.7373125185722,-795.173346840844,390.759587992349,20.8106007536537,-11.8127017924451,13.7668507027165,-7.07009580088211,-998.956407179523,343.796630869042,102.242108933672,272.017200663566,498.007385900463,417.154646329835,-911.166709470373,309.488860889305,32.7319437198807,72.6569867547084,181.086373878104,165.871146014148,0,0
140,3,-847.067021821445,357.29128131609,34.4648016105613,43.4369450376209,46.1581534333131,-15.6143182423047,-795.252098186127,390.973200056247,20.7634667816478,-27.156189927382,29.9721634759649,-12.6835299525771,-997.1429591751,343.677780539664,105.023139909205,310.945339168831,551.245605669469,455.175475854182,-910.682329558675,309.352001903235,33.8377513599751,83.5215649150598,208.425324000941,190.958801522833,0,0
141,3,-846.777442187861,357.499200603863,34.3607061556126,40.4640233137059,43.1909358445843,-15.1036338805888,-795.433139452309,391.206274295193,20.6789099152973,-43.3566156889526,47.3556600156466,-19.0463227820484,-995.069990247307,343.593900798698,108.057643081566,354.880196939661,609.88024691756,495.997944955715,-910.125519125908,309.23007843693,35.1108100367939,97.2627105007575,240.256367759071,219.68861462267,0,0
142,3,-846.507682032437,357.731334075284,34.2600152630754,39.0959813248514,40.7854660464397,-11.6171633746003,-795.722183556902,391.456841855203,20.5519344300836,-59.4326452974712,64.8270529613324,-25.890296803945,-992.70412226771,343.555760624999,111.364296047937,403.880787059842,673.645413703189,539.146040741527,-909.477101055902,309.13030666811,36.5754008009451,114.40997402434,276.772915237663,252.019055733697,0,0
143,3,-846.247042156938,357.986987641421,34.1825675072447,40.3038580093437,40.5666364929392,-4.60988350318416,-796.118401192219,391.721798297087,20.3793324513906,-74.1842111362018,81.1375703148466,-32.8634772155368,-990.011583687311,343.574749432945,114.958602986214,457.903048014737,742.127352478891,584.018669150347,-908.71436789574,309.060502157369,38.2555278391697,135.500970386272,318.089334756694,287.785183618502,0,0
