ID,class,RTOE_X,RTOE_Y,RTOE_Z,V_RTOE_X,V_RTOE_Y,V_RTOE_Z,RHLX_X,RHLX_Y,RHLX_Z,V_RHLX_X,V_RHLX_Y,V_RHLX_Z,RHEE_X,RHEE_Y,RHEE_Z,V_RHEE_X,V_RHEE_Y,V_RHEE_Z,RPMT5_X,RPMT5_Y,RPMT5_Z,V_RPMT5_X,V_RPMT5_Y,V_RPMT5_Z,FS,FO
181,2,-1395.80133300354,181.939788457067,37.1254866024466,25.156992886798,25.6341143631529,4.92275614638764,-1340.01866047624,211.76195843949,26.2908099557785,-3.83095062468328,7.62458483963275,-6.59227663921929,-1578.09800905778,215.677784061502,93.5764926936384,110.399932425798,293.178416493481,271.5979359605,-1482.21992755092,153.503231030495,44.6056547140832,49.2282226319844,94.5383646790064,80.7098785321635,0,0
182,2,-1395.63361971763,181.777229071349,37.1583049767558,28.535448930711,29.095474972489,5.6810930460184,-1340.04420014707,211.729690749305,26.2468614448504,-1.83034280433958,4.62836588669023,-4.25107233526791,-1577.36200950828,215.14947473126,95.3871456000418,113.397075347041,302.597934912841,280.546989854201,-1481.89173940004,153.196016652609,45.1437205709643,52.0491444126606,97.5975333524482,82.5600695396524,0,0
183,2,-1395.44338339142,181.606998282635,37.1961789303959,31.9318496012556,32.4401736486475,5.72030133797128,-1340.05640243243,211.703020213215,26.2185209626153,0.39476634813127,1.56757681067526,-1.51705523556327,-1576.60602900596,214.56450022439,97.2574588657365,117.232840099666,313.167588251627,290.39696887796,-1481.54474510396,152.86055015711,45.694121034562,54.8799456831603,100.761175403554,84.5044734349557,0,0
184,2,-1395.23050439408,181.430950857969,37.2343142726491,35.1859322606856,35.5270572751255,4.91141217741813,-1340.05377065677,211.683473483835,26.2084072610449,2.63721020066896,3.0365620093057,1.50526781465832,-1575.82447673863,213.925547475143,99.1934386582562,122.359650988346,325.195657442665,301.29774547709,-1481.1788787994,152.497063707617,46.257484190795,57.7775820395118,104.173131411875,86.6821338098188,0,0
185,2,-1394.99593151234,181.25145142393,37.2670570204985,38.1249821218034,38.2556757336872,3.15950376692129,-1340.03618925544,211.672663311393,26.2184423798093,4.64642272656874,6.58905856009727,4.67187848241117,-1575.00874573204,213.236801778397,101.20209029477,129.303799332172,339.052547526146,313.428073825934,-1480.79369491914,152.106358993233,46.8353650828605,60.83909791613,108.040055941019,89.2819010353726,0,0
186,2,-1394.74176496486,181.071341258975,37.2881203789447,40.5744322360306,40.5765895672237,0.418413229586889,-1340.00521310393,211.672233963652,26.2495882363587,6.13819442323802,9.9267382278029,7.80145506081098,-1574.14672040316,212.503998623388,103.291610786943,138.655572801235,355.175014468992,326.992236963219,-1480.38810093303,151.689887147027,47.4305777564296,64.2080779291177,112.637695649124,92.5449793872858,0,0
187,2,-1394.47126874996,180.893884826383,37.2909098004752,42.371326088039,42.4992220617316,-3.29463220912984,-1339.96429180777,211.683798017264,26.3015979367641,6.80887339079845,12.6662734944791,10.6805302951221,-1573.22234991782,211.734434900196,105.471559033364,151.054733303158,374.069759701262,342.214337323367,-1479.96004708017,151.249827206038,48.0475442856782,68.0799497494831,118.314612628691,96.7650143573856,0,0
188,2,-1394.1887932427,180.722696765872,37.2689455857477,43.3804363173749,44.0913023938868,-7.88547346095001,-1339.9188993185,211.708863886785,26.3728014720649,6.35405469405441,14.5343364002408,13.0718370377055,-1572.21531836246,210.936936128794,107.752987948854,167.171492433363,396.313580046335,359.330134899294,-1479.50618074851,150.789159360614,48.6926443813941,72.7057359926221,125.492585953357,102.285214391094,0,0
189,2,-1393.89959033392,180.561651264965,37.2163757626747,43.5126214710863,45.4625290827286,-13.1716864262671,-1339.87653895387,211.748753621092,26.4599470523163,4.49152738383418,15.3956801279778,14.7259345497417,-1571.10084174624,210.121778379139,110.148522181516,187.683420614974,422.54608364144,378.576447269216,-1479.02147584189,150.311728936249,49.374545810668,78.3938938435426,134.662979544487,109.492079475395,0,0
190,2,-1393.60950619078,180.414776972435,37.1285645198329,42.7447764578801,46.7265170304238,-18.8746252773491,-1339.84659543798,211.804511020027,26.5581199493145,0.987932583620932,15.4276817842633,15.3960174865681,-1569.84961894214,209.300565931476,112.67236516331,213.24902128282,453.45096867612,400.178255175404,-1478.49884988293,149.822296981468,50.1044930071707,85.5099410148114,146.378554332549,118.805434034519,0,0
