ID,class,LTOE_X,LTOE_Y,LTOE_Z,V_LTOE_X,V_LTOE_Y,V_LTOE_Z,LHLX_X,LHLX_Y,LHLX_Z,V_LHLX_X,V_LHLX_Y,V_LHLX_Z,LHEE_X,LHEE_Y,LHEE_Z,V_LHEE_X,V_LHEE_Y,V_LHEE_Z,LPMT5_X,LPMT5_Y,LPMT5_Z,V_LPMT5_X,V_LPMT5_Y,V_LPMT5_Z,FS,FO
57,2,-769.364880572007,-204.647214083614,33.8828920034368,26.8410060563838,27.628180559385,6.54803443051044,-737.00401404382,-231.585740676343,19.3491974371812,-5.49527005465507,5.60902906118507,-1.12392794948342,-907.366659257699,-205.350675860445,84.906797761412,113.4170249531,244.802762394479,216.94462640673,-825.116619242,-164.100763606523,38.0109930468095,48.6511740191702,108.75276450879,97.2636985460703,0,0
58,2,-769.185940531631,-204.673395577351,33.9265455663069,27.4735925140021,28.6157392746439,8.00388959250213,-737.040649177518,-231.575670933177,19.3417045841846,-4.7566176491955,4.77430469858088,-0.410577513087773,-906.610545758011,-205.328409787537,86.3530952707902,115.357180307251,246.218313830716,217.522824129335,-824.792278081872,-164.044442492766,38.6594177037833,49.9899551387728,111.137162307767,99.2596253823603,0,0
59,2,-769.002783248204,-204.690442974401,33.9799048302569,28.7523454118684,30.2307139854177,9.33802449047647,-737.072359961846,-231.558117177494,19.338967400764,-3.58873980774206,3.60369645008856,0.327985817846432,-905.841497889296,-205.30725486367,87.8032474316524,117.855179063099,247.895079151121,218.087429796734,-824.45901171428,-163.986395030167,39.3211485396657,51.9579680190361,113.569705565417,100.987363474587,0,0
60,2,-768.811100945459,-204.696720802181,34.0421583268601,30.7751683819788,32.5029006255975,10.4559820264917,-737.096284893898,-231.532729019166,19.341153972883,-1.96845004690545,2.2379455979785,1.06470883923695,-905.055796695542,-205.285382702184,89.2571636302973,121.136179450718,250.06109247161,218.761459119696,-824.11262526082,-163.926056483344,39.9943976294963,54.7160037231208,116.122884337177,102.424036257886,0,0
61,2,-768.605933156245,-204.691065780976,34.1118648737034,33.604855590778,35.4408180607071,11.259008195001,-737.10940789421,-231.49953990826,19.3482520318112,0.100152507394569,1.77066104293084,1.76782635013044,-904.248222165871,-205.260595883304,90.715573357762,125.423031048268,252.948706481971,219.663632387265,-823.747851902666,-163.862838311132,40.6772245378822,58.4031878985286,118.884781626915,103.550272552845,0,0
62,2,-768.38190078564,-204.672924140036,34.1869249283367,37.2608904568779,39.039680103446,11.6500070789655,-737.108740210828,-231.45903985217,19.3600375408121,2.57980460322642,3.52458000894424,2.40151461553353,-903.412068625549,-205.230391468194,92.1799975736771,130.926608185894,256.792052787486,220.908084152094,-823.358497316676,-163.79622160189,41.3675596882345,63.1273152668712,121.962227694751,104.353854990908,0,0
63,2,-768.133494849261,-204.642466541394,34.2645916421965,41.7132413220259,43.2802734892213,11.5406919945134,-737.091541513473,-231.412235389601,19.376047638249,5.39560346021517,6.13837547750041,2.92696375155082,-902.539224570976,-205.192026787756,93.652718134691,137.836139196412,261.824042043246,222.605093659806,-822.93764854823,-163.725844269729,42.0632520548406,68.9564617490873,125.479793862767,104.834083440879,0,0
64,2,-767.855406573781,-204.600670465549,34.3415295888266,46.8788362867656,48.1202361188487,10.8596423758971,-737.055570823738,-231.360690508209,19.395560729926,8.43255888255499,9.05670240842241,3.30390817169111,-901.620316976334,-205.142579990667,95.1367520924231,146.30998876051,268.271859860306,224.862575769752,-822.477938803236,-163.651572708624,42.7621459444464,75.9125006978763,129.572743610639,105.006609909012,0,0
65,2,-767.542880998536,-204.549360240296,34.4139272046659,52.6213149172236,53.4828260408555,9.56085235210757,-736.999353764521,-231.30654170855,19.4175867844039,11.535768663191,12.0529000916834,3.49262680076805,-900.644917051264,-205.078998089666,96.6358359308881,156.467358347294,276.350120789354,227.787960682978,-821.97185546525,-163.57354877321,43.4621900105065,83.9670862663354,134.373530678857,104.908408485896,0,0
66,2,-767.192072232421,-204.491195786186,34.4776662203466,58.7545213541773,59.248164002619,7.63224463200416,-736.9224486401,-231.252480252432,19.4408709630757,14.5137388470005,14.9196261077826,3.45638942787101,-899.601801328948,-204.998126262218,98.1544223354413,168.381357171609,286.25146868122,231.490003842936,-821.412074890141,-163.492203819907,44.1615794004125,93.040567176422,139.993650108248,104.60246139609,0,0
