ID,class,RTOE_X,RTOE_Y,RTOE_Z,V_RTOE_X,V_RTOE_Y,V_RTOE_Z,RHLX_X,RHLX_Y,RHLX_Z,V_RHLX_X,V_RHLX_Y,V_RHLX_Z,RHEE_X,RHEE_Y,RHEE_Z,V_RHEE_X,V_RHEE_Y,V_RHEE_Z,RPMT5_X,RPMT5_Y,RPMT5_Z,V_RPMT5_X,V_RPMT5_Y,V_RPMT5_Z,FS,FO
76,2,-1006.57325465197,527.266369933839,61.9438072225409,2983.09967120667,2983.13430729203,14.3752213680351,-989.411489168013,547.988480886495,82.8006293349742,2773.8013731537,2780.48982745408,192.742374340065,-1184.43364098893,516.288516970113,39.1925267943334,3049.22696312723,3054.22563149501,-174.668644636057,-1062.06098226011,484.908247253181,48.9350875573773,3097.50577903289,3098.52602803148,-79.5078313523923,0,0
77,2,-986.685923510593,527.960690743082,62.0396420316611,2735.50573405413,2735.70005280405,-32.6061017151719,-970.919480013655,548.992325294862,84.0855784972413,2565.02868117571,2567.14009733181,104.09680146264,-1164.10546123474,514.920763902017,38.0280691634263,2789.07459054141,2792.03300923727,-128.496120823887,-1041.41094373323,484.850319371905,48.4050353483614,2821.20014320295,2822.53789763002,-86.8903651123652,0,0
78,2,-968.449218616899,528.671538923303,61.8222680202266,2482.42636060883,2483.8135889322,-83.0018597300906,-953.819288805817,549.947223621352,84.7795571736589,2355.84865565055,2355.87545898528,11.2378787403308,-1145.51163063113,514.045437387712,37.1714283579337,2520.01808742989,2521.70613878134,-92.2533977352902,-1022.60294277854,484.974415437962,47.8257662476123,2537.30436811822,2539.28631730262,-100.307251824224,0,0
79,2,-951.899709546174,529.394578059839,61.2689222886927,2227.66312223392,2231.72306629977,-134.554295707957,-938.11363110148,550.863625192873,84.8544763652611,2148.5085055149,2150.10946289611,-82.9572429961331,-1128.71151004827,513.64907866895,36.5564057063651,2246.78637396852,2247.72935707511,-65.1018617758499,-1005.68758032442,485.270287894208,47.1570512354508,2250.78136340474,2253.87749522314,-118.097492027668,0,0
80,2,-937.048622064614,530.127031272272,60.3718936506396,1975.02939939345,1983.67022349454,-184.949796189236,-923.790241064714,551.756358248396,84.3014280786203,1945.1551517932,1953.06323437147,-175.57742709683,-1113.73293422181,513.702216530662,36.1223932945261,1974.1491737583,1974.68358825632,-45.9381483982906,-990.682371235053,485.723365414012,46.369734621933,1966.5889544999,1971.45646148558,-138.450220556894,0,0
81,2,-923.881759401991,530.867077474948,59.1388950093781,1728.22813184254,1743.72294028091,-231.942270338856,-910.82254005276,552.642761838973,83.1309118979747,1747.78685403741,1767.58308606078,-263.801211108179,-1100.57193973009,514.161312554224,35.8161389718709,1706.7574316448,1707.08573627208,-33.4780601116837,-977.571778205053,486.315249227233,45.4467331515537,1689.51032821547,1697.02415175586,-159.517467682888,0,0
82,2,-912.360238523041,531.61324973918,57.592613207119,1490.73470681461,1515.6117119051,-273.475584215976,-899.17062769251,553.540753562711,81.3722371572535,1558.21043624211,1595.95033270559,-345.018406536885,-1089.19355685246,514.971316288454,35.5929519044596,1448.98926616748,1449.22872555493,-26.3439842275307,-966.30837601695,487.024377789575,44.3832833670011,1423.99374351069,1435.26586408768,-179.526931288191,0,0
83,2,-902.422007144277,532.363888872045,55.7694426456792,1265.68970366151,1302.57775722438,-307.796016317525,-888.782558117563,554.466978221568,79.0721144470076,1378.00502797617,1439.70086193405,-416.942099968383,-1079.53362841134,516.068679478637,35.4173253429428,1204.80840536495,1205.03079035818,-23.1497747983454,-956.815084393546,487.826829215771,43.1864371584132,1174.00865605227,1190.40355550144,-196.886516716641,0,0
84,2,-893.984075786533,533.116697489445,53.7174692035624,1055.80582546386,1107.23934354089,-333.546132943327,-879.595857931055,555.435172941484,76.2925004472184,1208.49317789127,1299.48321204915,-477.703733906096,-1071.50157237558,517.384649701594,35.2629935109538,977.641478643045,977.902146982753,-22.5776063859637,-948.988360019864,488.697221111725,41.8738603803022,942.92454683557,966.085648896631,-210.273108073663,0,0
85,2,-886.945370283441,533.868428254571,51.4938283172735,863.292790894974,931.481321604869,-349.832831060095,-871.539236745113,556.4548634703,73.1078088878444,1050.7201016503,1174.99351681749,-525.924930528236,-1064.98396251795,518.848647980865,35.1124761350474,770.279617613551,770.636250012386,-23.4422806542916,-942.702196374293,489.609660394345,40.4720396598111,733.41756814101,765.330504735713,-218.699456380548,0,0
86,2,-881.190085010808,534.614725718808,49.1616094435395,689.803231075427,776.371590433661,-356.264436662422,-864.534436067445,557.530475875595,69.6016426843229,905.441666480101,1065.02487088272,-560.761414685857,-1059.8487650672,520.391533820884,34.9561942640188,584.808592653985,585.331654539539,-24.7397607922952,-937.81274592002,490.538692091856,39.0140432839408,547.408678790049,590.544581452259,-221.555052002786,1,0
87,2,-876.591396803638,535.350125807162,46.7865131991234,536.401740164649,642.108763317136,-352.954440511801,-858.498158290911,558.660910510665,65.8632332530838,773.121479555448,967.648579614751,-581.916619010354,-1055.95004111617,521.948574789701,34.7912625254035,422.570235533237,423.349705589971,-25.6781865500624,-934.163354728086,491.46019636742,37.5370096039223,386.035304101136,443.641293332256,-218.619169189392,0,0
88,2,-873.015385202541,536.068202051935,44.4334835957114,403.5581809576,528.009724727624,-340.492384627224,-853.344015093874,559.839584632535,61.9837891263481,653.93714362238,880.506379635228,-589.625047610207,-1053.13290621262,523.461964989939,34.6200746150697,284.156247051374,285.315276768315,-25.6911350286238,-931.589786034079,492.352187123909,36.079548475993,249.656807896548,326.26388947394,-210.046670636717,0,0
89,2,-870.32499732949,536.761834746973,42.1635343648632,291.16518117317,432.554882793733,-319.885235515951,-848.984434136392,561.054910632152,58.0529554756134,547.795388217401,801.153049873555,-584.607921576031,-1051.23853123227,524.882774825943,34.4488003815456,169.433755665659,171.186542420445,-24.4342944833001,-929.925407314768,493.195473154523,34.6792373384149,137.892301510158,239.915636416917,-196.329380841396,0,0
90,2,-868.383896121669,537.423569534461,40.0309661280902,198.578526799696,353.518089512314,-292.474970393193,-845.332464881609,562.291142528457,54.1555693317732,454.355400645664,727.371522917665,-568.005723787781,-1050.10897286117,526.172259707645,34.2859050849902,77.6002866934732,80.5955665992196,-21.7678859915246,-929.006125304701,493.97415317445,33.3703747994722,49.6876446732244,185.033845127487,-178.237655419639,0,0
91,2,-867.060039276338,538.046026352438,38.0811329921356,124.677941642466,288.203600788418,-259.839809065523,-842.303428877305,563.529497505201,50.3688645065213,373.05929095902,657.398030227816,-541.293760888268,-1049.59163761655,527.302503458142,34.1407858450467,7.2642381712285,19.1585883915507,-17.7280104058106,-928.674874340212,494.675928207284,32.1821237633413,-16.5929753721628,157.623830385943,-156.748030526177,0,0
92,2,-866.228852998721,538.622318419839,36.3488675983655,67.944630235877,233.778797890424,-223.687401444967,-839.816366937578,564.749443952313,46.7602394339329,303.168256134467,590.031278466313,-506.187631260364,-1049.54320936207,528.256418878844,34.022599109008,-43.4543470068434,45.2138755504466,-12.4905671808815,-928.785494176027,495.292227567051,31.1371368931668,-63.0566654929339,147.157816547328,-132.963453279046,0,0
93,2,-865.775888797149,539.146443728951,34.857618255399,26.551054740554,187.636324588506,-185.748302272853,-837.795245230015,565.930043403533,43.3856552255305,243.802693803957,524.635387989645,-464.545516418982,-1049.83290500878,529.027169265935,33.9393286611354,-76.8088731934654,77.0693887566167,-6.33148340191028,-929.20587194598,495.818156926159,30.2507138713065,-92.1592076623256,142.001255509147,-108.032573834129,0,0
94,2,-865.598881765545,539.613617611093,33.6192962402466,-1.54219297977534,147.685365389759,-147.677313054916,-836.169893937988,567.05124023682,40.2886851160706,193.984294306421,461.066923714807,-418.27359671186,-1050.34496416341,529.617107577926,33.8971187717894,-95.3038314584319,95.3047274413535,0.413257805128353,-929.820266663729,496.252287666548,29.5304967124123,-106.577099836443,135.12944552419,-83.0739961608202,0,0
95,2,-865.609163052077,540.020523294915,32.6347808198805,-18.487809228003,112.498437151409,-110.96891128356,-834.876665309279,568.095008185887,37.5001944713248,152.678048473081,399.560532553667,-369.239803771237,-1050.9803230398,530.036352416445,33.8998738238236,-101.57173156457,101.839836247441,7.38482185841107,-930.530780662638,496.596315074272,28.9766700713401,-109.081046706672,124.067359338849,-59.1103620585427,0,0
96,2,-865.732415113597,540.365466816847,31.8949880779901,-26.4567277409583,81.3155570377566,-76.8912307978059,-833.858811652792,569.046284019296,35.0385957795166,118.832170950691,340.601785187228,-319.199766948337,-1051.65746791689,530.301131171498,33.9491059695463,-98.2556829302439,99.2813043138168,14.2336979792351,-931.257987640683,496.854618447397,28.5826009909499,-102.417152806106,108.901079517852,-37.0158335208618,0,0
97,2,-865.908793298537,540.648432045318,31.3823798726714,-27.551325848907,53.9986479342489,-46.4411285682671,-833.066597179787,569.89364329371,32.9105973331943,91.4141566436342,284.806610422047,-269.737385812996,-1052.3125058031,530.432020904556,34.0439972894079,-87.9031928181803,90.2950876254566,20.6453757935936,-931.94076865939,497.033758654858,28.3358287674774,-89.2011676111792,90.8975645163569,-17.4790998569028,0,0
98,2,-866.092468804196,540.87104000683,31.072772348883,-23.7307837334356,31.2424754465071,-20.3209787023782,-832.45716946883,570.629698100348,31.112348094441,69.4415389130256,232.818289258769,-222.221125203637,-1052.89852708855,530.452208073558,34.1816331280318,-72.8756469564019,77.4961194896125,26.3588432339922,-932.535443110131,497.141948232845,28.2193014350981,-71.8299538271822,71.8366744495953,-0.982613434676693,0,0
99,2,-866.250674029086,541.036423489755,30.9372991575338,-16.751440138728,16.7851881093137,1.06385767077164,-831.994225876076,571.251219838426,29.6308739264168,52.0063613870434,185.226791810207,-177.775990447479,-1053.38436473493,530.385871033113,34.3573587495918,-55.2766270749544,63.463131742759,31.1779343416976,-933.014309468979,497.188526122777,28.2127506788669,-52.4130024779083,53.8147239809575,12.2025279511018,0,0
100,2,-866.362350296677,541.149032692247,30.9443915420056,-8.12381780143596,19.3747308504128,17.5893086804175,-831.647516800162,571.759009517981,28.4457006567669,38.2928591368,142.511279933068,-137.270251137275,-1053.75287558209,530.256766776283,34.5652116452031,-36.9008178407512,50.84289388994,34.976127598512,-933.363729485499,497.1834642191,28.2941008652076,-32.7254129916753,39.4371815817339,22.0076949187083,0,0
101,2,-866.41650908202,541.214390400112,31.0616535998751,0.913187400794868,29.3962057053409,29.3820182874109,-831.392231072584,572.157552847986,27.5305656491851,27.5883174122043,105.004357992489,-101.31534898414,-1053.99888103436,530.087078142148,34.7983858291932,-19.2038754977148,42.3055797779093,37.6957987873094,-933.581898905443,497.136926686628,28.4408188313323,-14.1823981910875,31.8752171254813,28.5462615476355,0,0
102,2,-866.410421166015,541.238815986186,31.2575337217911,9.40155102410358,37.9605480926867,36.7779016508331,-831.208308956502,572.454506983497,26.8551299892908,19.2874926534273,72.8756982922121,-70.2770234765355,-1054.12690687102,529.896552069734,35.0496911544419,-3.29237133823881,39.4806767203384,39.3431585573275,-933.676448226717,497.058896222783,28.6311272416499,2.16584717489923,32.1574889753113,32.0844698134822,0,0
103,2,-866.347744159187,541.229136732463,31.5027197327967,16.6583227833996,43.5831896522428,40.2739953606224,-831.079725672146,572.660070417146,26.3866164994473,12.8913099317742,46.1332324715769,-44.2954768178366,-1054.14885601327,529.70193546166,35.3119788781574,10.0681374946134,41.2284009461631,39.980165732112,-933.662009245551,496.958874719383,28.8450237070731,15.621091252757,36.5166037795493,33.006724461322,0,0
104,2,-866.236688673965,541.192402994711,31.7712130352008,22.2570233164959,46.1932116765909,40.4776199656958,-830.993783605934,572.786287651672,26.0913133206617,8.00077790007094,24.6470546652713,-23.3123327161099,-1054.08173509664,529.516694389077,35.5785133163715,20.429667777546,44.6612045378009,39.7146303679939,-933.557868637199,496.845659651329,29.0650685368152,25.8087654348117,40.9384431028841,31.7783534881679,0,0
105,2,-866.088308518521,541.135620982564,32.0410638349721,25.9989425387857,46.0894663918674,38.0564567340681,-830.940445086601,572.846336800492,25.935897769221,4.30718643016235,8.30619513011291,-7.10218435379826,-1053.94553731146,529.350985763894,35.8432775188248,27.6262937171168,47.5404336981102,38.6895429238962,-933.385810200967,496.72719237571,29.2769242267364,32.6378573628801,43.5997297477876,28.9085921628917,0,0
106,2,-865.914982234929,541.065513811673,32.2947735465326,27.8772793349844,43.7301920953177,33.6925362294476,-830.911730510399,572.853842088495,25.888549873529,1.5796852152846,4.95206618626614,4.69335212122122,-1053.76136202001,529.211838760673,36.1012078049841,31.7301073799399,48.7971793335834,37.0724290621936,-933.168224485215,496.61047060604,29.469648174489,36.2526607190318,43.9894106798225,24.9161161248869,0,0
107,2,-865.72913370603,540.988318328772,32.5193904547289,28.0370754095031,39.6541924519334,28.0424211061884,-830.901199275631,572.822245342449,25.9198388876704,-0.34869679848839,12.5358292793359,12.5309786634316,-1053.54982797081,529.10349627498,36.3483573320654,33.0022145487874,48.1385229849919,35.0452740045274,-932.926540080421,496.501514732783,29.6357556153216,36.9800262206468,42.1849321634044,20.2989202262414,0,0
108,2,-865.542219869966,540.909622262902,32.7063399287702,26.7337245559474,34.4355030799042,21.7051110048491,-830.903523920954,572.764261877362,26.0033787454267,-1.59561902796668,17.0071326214767,16.9321162269247,-1053.32981320715,529.027864275431,36.5819924920956,31.842111067715,45.7105363616363,32.7953212702631,-932.680006572283,496.405376370039,29.7710817501632,35.2755271880881,38.5346050985252,15.5097702014487,0,0
109,2,-865.363995039593,540.834243677732,32.8510406688025,24.2925248637789,28.655192808026,15.1984640871316,-830.914161381141,572.691437478836,26.1162595202728,-2.24372834447877,18.5876716203044,18.4517538293912,-1053.1175324667,528.985018482716,36.8006279672307,28.738398118287,41.9113794797612,30.5068550245906,-932.44483639103,496.326177397144,29.8744802181728,31.6715552323444,33.507087481788,10.9378928810239,0,0
110,2,-865.202044873835,540.76615257348,32.9523637627167,21.07133031285,22.8910644459432,8.94426466038958,-830.929119570104,572.613815062146,26.2392712124688,-2.35396361724156,17.8070991712485,17.6508253683329,-1052.92594314591,528.973722639561,37.0040070007279,24.223285086066,37.2922707333154,28.3539400451872,-932.233692689481,496.267168637133,29.9473995040463,26.7298458088021,27.6053265056738,6.89705694644598,0,0
111,2,-865.061569338416,540.708432830691,33.011992193786,17.4278925844533,17.7304494545645,3.26150240313048,-830.944812660885,572.539712487588,26.356943381591,-1.97727240043264,15.2020036023498,15.0728665946575,-1052.76445457867,528.991919859993,37.1930332676959,18.8327456741376,32.50547112067,26.4940246687807,-932.055493717422,496.230798927801,29.9933798836893,21.000348271707,21.3100277182117,3.61975880660061,0,0
